State Name,Start Time,End Time,Specific Start Time,Specific End Time,Elapsed Time
HighSpeedState,1737097454.84263,1737097590.212365,2025-01-17 15:04:14,2025-01-17 15:06:30,135.37
GlobalPickupTask_4,1737097590.2148535,1737097597.0218925,2025-01-17 15:06:30,2025-01-17 15:06:37,6.807
SetHeightSim,1737097779.9687865,1737097781.9853423,2025-01-17 15:09:39,2025-01-17 15:09:41,2.017
SetWidthSim,1737097779.9686892,1737097781.9885614,2025-01-17 15:09:39,2025-01-17 15:09:41,2.02
SetHeightSim,1737097782.0253694,1737097784.030567,2025-01-17 15:09:42,2025-01-17 15:09:44,2.005
SetWidthSim,1737097782.0227044,1737097784.0355272,2025-01-17 15:09:42,2025-01-17 15:09:44,2.013
DistanceCheckObserve,1737097784.5474617,1737097785.060284,2025-01-17 15:09:44,2025-01-17 15:09:45,0.513
GlobalPickupTask_1,1737097785.0613525,1737097791.1588252,2025-01-17 15:09:45,2025-01-17 15:09:51,6.097
SetWidthSim,1737097791.1609273,1737097793.1762302,2025-01-17 15:09:51,2025-01-17 15:09:53,2.015
SetHeightSim,1737097793.1774957,1737097795.1950536,2025-01-17 15:09:53,2025-01-17 15:09:55,2.018
GlobalMoveTask_OpenLoop,1737097795.226793,1737097798.6344523,2025-01-17 15:09:55,2025-01-17 15:09:58,3.408
SetHeight_Delay_Sim,1737097795.22568,1737097799.723986,2025-01-17 15:09:55,2025-01-17 15:09:59,4.498
SetHeightSim,1737097800.2630606,1737097802.2807837,2025-01-17 15:10:00,2025-01-17 15:10:02,2.018
GlobalPickupTask_1,1737097800.2632043,1737097805.875713,2025-01-17 15:10:00,2025-01-17 15:10:05,5.613
SetHeightSim,1737097805.882002,1737097807.8949928,2025-01-17 15:10:05,2025-01-17 15:10:07,2.013
SetWidthSim,1737097807.8963306,1737097809.9118364,2025-01-17 15:10:07,2025-01-17 15:10:09,2.016
GlobalMoveTask_OpenLoop,1737097809.9246576,1737097811.3561869,2025-01-17 15:10:09,2025-01-17 15:10:11,1.432
SetHeightSim,1737097811.3649268,1737097813.3784049,2025-01-17 15:10:11,2025-01-17 15:10:13,2.013
GlobalMoveTask_OpenLoop,1737097813.379867,1737097815.4562764,2025-01-17 15:10:13,2025-01-17 15:10:15,2.076
SetWidthSim,1737097815.4636333,1737097817.4822812,2025-01-17 15:10:15,2025-01-17 15:10:17,2.019
SetHeightSim,1737097817.4847863,1737097819.5004418,2025-01-17 15:10:17,2025-01-17 15:10:19,2.016
GlobalPickupTask_2,1737097819.5064905,1737097831.1179783,2025-01-17 15:10:19,2025-01-17 15:10:31,11.611
AdjustHeading,1737097831.1201022,1737097838.1832838,2025-01-17 15:10:31,2025-01-17 15:10:38,7.063
HighSpeedState,1737097838.1942945,1737097972.2470508,2025-01-17 15:10:38,2025-01-17 15:12:52,134.053
GlobalPickupTask_4,1737097972.2495134,1737097980.0837586,2025-01-17 15:12:52,2025-01-17 15:13:00,7.834
AdjustHeading,1737097980.0867836,1737098000.070678,2025-01-17 15:13:00,2025-01-17 15:13:20,19.984
SetHeightSim,1737098019.3676891,1737098021.3861527,2025-01-17 15:13:39,2025-01-17 15:13:41,2.018
SetWidthSim,1737098021.3882082,1737098023.4034321,2025-01-17 15:13:41,2025-01-17 15:13:43,2.015
SetHeightSim,1737098023.4056349,1737098025.4171906,2025-01-17 15:13:43,2025-01-17 15:13:45,2.012
AdjustHeading_Design_Angle,1737098025.4191968,1737098032.3933167,2025-01-17 15:13:45,2025-01-17 15:13:52,6.974
SetWidthSim,1737098583.3048422,1737098585.3151977,2025-01-17 15:23:03,2025-01-17 15:23:05,2.01
SetHeightSim,1737098583.3041277,1737098585.318239,2025-01-17 15:23:03,2025-01-17 15:23:05,2.014
SetHeightSim,1737098585.3243823,1737098587.3322012,2025-01-17 15:23:05,2025-01-17 15:23:07,2.008
SetWidthSim,1737098585.3249495,1737098587.3391979,2025-01-17 15:23:05,2025-01-17 15:23:07,2.014
DistanceCheckObserve,1737098587.8585882,1737098588.3830893,2025-01-17 15:23:07,2025-01-17 15:23:08,0.525
GlobalPickupTask_1,1737098588.385133,1737098594.6270623,2025-01-17 15:23:08,2025-01-17 15:23:14,6.242
SetWidthSim,1737098594.629236,1737098596.6457684,2025-01-17 15:23:14,2025-01-17 15:23:16,2.017
SetHeightSim,1737098596.6540513,1737098598.6701763,2025-01-17 15:23:16,2025-01-17 15:23:18,2.016
GlobalMoveTask_OpenLoop,1737098598.6862397,1737098602.097027,2025-01-17 15:23:18,2025-01-17 15:23:22,3.411
SetHeight_Delay_Sim,1737098598.6858852,1737098603.2099154,2025-01-17 15:23:18,2025-01-17 15:23:23,4.524
SetHeightSim,1737098603.7221692,1737098605.73375,2025-01-17 15:23:23,2025-01-17 15:23:25,2.012
GlobalPickupTask_1,1737098603.721954,1737098609.4435754,2025-01-17 15:23:23,2025-01-17 15:23:29,5.722
SetHeightSim,1737098609.450146,1737098611.4639497,2025-01-17 15:23:29,2025-01-17 15:23:31,2.014
SetWidthSim,1737098611.4648352,1737098613.4765022,2025-01-17 15:23:31,2025-01-17 15:23:33,2.012
GlobalMoveTask_OpenLoop,1737098613.4794645,1737098614.9183025,2025-01-17 15:23:33,2025-01-17 15:23:34,1.439
SetHeightSim,1737098614.9222891,1737098616.9326582,2025-01-17 15:23:34,2025-01-17 15:23:36,2.01
GlobalMoveTask_OpenLoop,1737098616.9340792,1737098619.0240412,2025-01-17 15:23:36,2025-01-17 15:23:39,2.09
SetWidthSim,1737098619.0386505,1737098621.0575912,2025-01-17 15:23:39,2025-01-17 15:23:41,2.019
SetHeightSim,1737098621.0605125,1737098623.075634,2025-01-17 15:23:41,2025-01-17 15:23:43,2.015
GlobalPickupTask_2,1737098623.1049933,1737098634.4782007,2025-01-17 15:23:43,2025-01-17 15:23:54,11.373
AdjustHeading,1737098634.4857867,1737098635.3379655,2025-01-17 15:23:54,2025-01-17 15:23:55,0.852
SetHeightSim,1737098965.9217856,1737098967.9381495,2025-01-17 15:29:25,2025-01-17 15:29:27,2.016
SetWidthSim,1737098965.9217007,1737098967.9421206,2025-01-17 15:29:25,2025-01-17 15:29:27,2.02
SetWidthSim,1737098967.9528632,1737098969.964737,2025-01-17 15:29:27,2025-01-17 15:29:29,2.012
SetHeightSim,1737098967.9537938,1737098969.9689615,2025-01-17 15:29:27,2025-01-17 15:29:29,2.015
DistanceCheckObserve,1737098970.4946613,1737098971.0090559,2025-01-17 15:29:30,2025-01-17 15:29:31,0.514
GlobalPickupTask_1,1737098971.0105011,1737098977.1954336,2025-01-17 15:29:31,2025-01-17 15:29:37,6.185
SetWidthSim,1737098977.1975212,1737098979.207392,2025-01-17 15:29:37,2025-01-17 15:29:39,2.01
SetHeightSim,1737098979.2097597,1737098981.2342675,2025-01-17 15:29:39,2025-01-17 15:29:41,2.025
GlobalMoveTask_OpenLoop,1737098981.2434747,1737098984.6467881,2025-01-17 15:29:41,2025-01-17 15:29:44,3.403
SetHeight_Delay_Sim,1737098981.2425125,1737098985.742752,2025-01-17 15:29:41,2025-01-17 15:29:45,4.5
SetHeightSim,1737098986.2528446,1737098988.263656,2025-01-17 15:29:46,2025-01-17 15:29:48,2.011
SetWidthSim,1737099067.7988007,1737099069.803494,2025-01-17 15:31:07,2025-01-17 15:31:09,2.005
SetHeightSim,1737099067.798712,1737099069.8118858,2025-01-17 15:31:07,2025-01-17 15:31:09,2.013
SetWidthSim,1737099069.8184464,1737099071.8269076,2025-01-17 15:31:09,2025-01-17 15:31:11,2.008
SetHeightSim,1737099069.8185742,1737099071.846876,2025-01-17 15:31:09,2025-01-17 15:31:11,2.028
DistanceCheckObserve,1737099072.3553636,1737099073.2524257,2025-01-17 15:31:12,2025-01-17 15:31:13,0.897
GlobalPickupTask_1,1737099073.2541244,1737099079.2293067,2025-01-17 15:31:13,2025-01-17 15:31:19,5.975
SetWidthSim,1737099079.2344706,1737099081.2427692,2025-01-17 15:31:19,2025-01-17 15:31:21,2.008
SetHeightSim,1737099081.247375,1737099083.259625,2025-01-17 15:31:21,2025-01-17 15:31:23,2.012
GlobalMoveTask_OpenLoop,1737099083.2638006,1737099086.676667,2025-01-17 15:31:23,2025-01-17 15:31:26,3.413
SetHeight_Delay_Sim,1737099083.264005,1737099087.7837114,2025-01-17 15:31:23,2025-01-17 15:31:27,4.52
SetHeightSim,1737099088.3204226,1737099090.3389554,2025-01-17 15:31:28,2025-01-17 15:31:30,2.019
GlobalPickupTask_1,1737099088.3225698,1737099094.1299753,2025-01-17 15:31:28,2025-01-17 15:31:34,5.807
SetHeightSim,1737099094.136093,1737099096.1462927,2025-01-17 15:31:34,2025-01-17 15:31:36,2.01
SetWidthSim,1737099096.1485322,1737099098.1578002,2025-01-17 15:31:36,2025-01-17 15:31:38,2.009
GlobalMoveTask_OpenLoop,1737099098.1611881,1737099099.587214,2025-01-17 15:31:38,2025-01-17 15:31:39,1.426
SetHeightSim,1737099099.588721,1737099101.5967848,2025-01-17 15:31:39,2025-01-17 15:31:41,2.008
GlobalMoveTask_OpenLoop,1737099101.597954,1737099103.6888018,2025-01-17 15:31:41,2025-01-17 15:31:43,2.091
SetWidthSim,1737099103.6947026,1737099105.700425,2025-01-17 15:31:43,2025-01-17 15:31:45,2.006
SetHeightSim,1737099105.7022188,1737099107.7123516,2025-01-17 15:31:45,2025-01-17 15:31:47,2.01
GlobalPickupTask_2,1737099107.720929,1737099118.9601839,2025-01-17 15:31:47,2025-01-17 15:31:58,11.239
SetWidthSim,1737099237.9589465,1737099239.9710188,2025-01-17 15:33:57,2025-01-17 15:33:59,2.012
SetHeightSim,1737099237.9590275,1737099239.978155,2025-01-17 15:33:57,2025-01-17 15:33:59,2.019
SetHeightSim,1737099239.9905033,1737099241.9972386,2025-01-17 15:33:59,2025-01-17 15:34:01,2.007
SetWidthSim,1737099239.9915066,1737099242.0145617,2025-01-17 15:33:59,2025-01-17 15:34:02,2.023
DistanceCheckObserve,1737099242.5313625,1737099243.0428026,2025-01-17 15:34:02,2025-01-17 15:34:03,0.511
GlobalPickupTask_1,1737099243.047143,1737099250.2526798,2025-01-17 15:34:03,2025-01-17 15:34:10,7.206
SetWidthSim,1737099250.2567632,1737099252.26064,2025-01-17 15:34:10,2025-01-17 15:34:12,2.004
SetHeightSim,1737099252.2626367,1737099254.2713811,2025-01-17 15:34:12,2025-01-17 15:34:14,2.009
GlobalMoveTask_OpenLoop,1737099254.2765093,1737099257.6822026,2025-01-17 15:34:14,2025-01-17 15:34:17,3.406
SetHeight_Delay_Sim,1737099254.2763326,1737099258.8054886,2025-01-17 15:34:14,2025-01-17 15:34:18,4.529
SetHeightSim,1737099259.341486,1737099261.3550189,2025-01-17 15:34:19,2025-01-17 15:34:21,2.014
GlobalPickupTask_1,1737099259.341193,1737099265.0366745,2025-01-17 15:34:19,2025-01-17 15:34:25,5.695
SetHeightSim,1737099265.043102,1737099267.0509133,2025-01-17 15:34:25,2025-01-17 15:34:27,2.008
SetWidthSim,1737099267.0555491,1737099269.0631537,2025-01-17 15:34:27,2025-01-17 15:34:29,2.008
GlobalMoveTask_OpenLoop,1737099269.069776,1737099270.5007765,2025-01-17 15:34:29,2025-01-17 15:34:30,1.431
SetHeightSim,1737099270.5024707,1737099272.5162158,2025-01-17 15:34:30,2025-01-17 15:34:32,2.014
GlobalMoveTask_OpenLoop,1737099272.5208275,1737099274.6141722,2025-01-17 15:34:32,2025-01-17 15:34:34,2.093
SetWidthSim,1737099274.6192305,1737099276.636995,2025-01-17 15:34:34,2025-01-17 15:34:36,2.018
SetHeightSim,1737099276.638223,1737099278.6557221,2025-01-17 15:34:36,2025-01-17 15:34:38,2.017
GlobalPickupTask_2,1737099278.665984,1737099291.0933654,2025-01-17 15:34:38,2025-01-17 15:34:51,12.427
SetWidthSim,1737099379.8540397,1737099381.8743536,2025-01-17 15:36:19,2025-01-17 15:36:21,2.02
SetHeightSim,1737099379.8525803,1737099381.8749135,2025-01-17 15:36:19,2025-01-17 15:36:21,2.022
SetWidthSim,1737099381.8854473,1737099383.8945234,2025-01-17 15:36:21,2025-01-17 15:36:23,2.009
SetHeightSim,1737099381.885543,1737099383.8987558,2025-01-17 15:36:21,2025-01-17 15:36:23,2.013
DistanceCheckObserve,1737099384.4170713,1737099384.9604275,2025-01-17 15:36:24,2025-01-17 15:36:24,0.543
GlobalPickupTask_1,1737099384.9733815,1737099391.2887173,2025-01-17 15:36:24,2025-01-17 15:36:31,6.315
SetWidthSim,1737099391.2910018,1737099393.2955084,2025-01-17 15:36:31,2025-01-17 15:36:33,2.005
SetHeightSim,1737099393.2967114,1737099395.3036761,2025-01-17 15:36:33,2025-01-17 15:36:35,2.007
GlobalMoveTask_OpenLoop,1737099395.3070004,1737099398.740606,2025-01-17 15:36:35,2025-01-17 15:36:38,3.434
SetHeight_Delay_Sim,1737099395.3071487,1737099399.8397686,2025-01-17 15:36:35,2025-01-17 15:36:39,4.533
SetHeightSim,1737099400.3850696,1737099402.3990924,2025-01-17 15:36:40,2025-01-17 15:36:42,2.014
GlobalPickupTask_1,1737099400.3838084,1737099405.9932666,2025-01-17 15:36:40,2025-01-17 15:36:45,5.609
SetHeightSim,1737099406.0009604,1737099408.021722,2025-01-17 15:36:46,2025-01-17 15:36:48,2.021
SetWidthSim,1737099408.023252,1737099410.0338604,2025-01-17 15:36:48,2025-01-17 15:36:50,2.011
GlobalMoveTask_OpenLoop,1737099410.0384119,1737099411.4559383,2025-01-17 15:36:50,2025-01-17 15:36:51,1.418
SetHeightSim,1737099411.4640472,1737099413.475147,2025-01-17 15:36:51,2025-01-17 15:36:53,2.011
GlobalMoveTask_OpenLoop,1737099413.4844954,1737099415.6593494,2025-01-17 15:36:53,2025-01-17 15:36:55,2.175
SetWidthSim,1737099415.6906683,1737099417.7103193,2025-01-17 15:36:55,2025-01-17 15:36:57,2.02
SetHeightSim,1737099417.7192516,1737099419.7259476,2025-01-17 15:36:57,2025-01-17 15:36:59,2.007
GlobalPickupTask_2,1737099419.7312589,1737099431.2403207,2025-01-17 15:36:59,2025-01-17 15:37:11,11.509
AdjustHeading,1737099431.2435815,1737099438.5645545,2025-01-17 15:37:11,2025-01-17 15:37:18,7.321
HighSpeedState,1737099438.581643,1737099570.2566698,2025-01-17 15:37:18,2025-01-17 15:39:30,131.675
GlobalPickupTask_4,1737099570.2587583,1737099577.1871707,2025-01-17 15:39:30,2025-01-17 15:39:37,6.928
AdjustHeading,1737099577.189926,1737099585.3494334,2025-01-17 15:39:37,2025-01-17 15:39:45,8.16
SetHeightSim,1737099593.355054,1737099595.3729382,2025-01-17 15:39:53,2025-01-17 15:39:55,2.018
SetWidthSim,1737099595.380979,1737099597.3893387,2025-01-17 15:39:55,2025-01-17 15:39:57,2.008
SetHeightSim,1737099597.3967855,1737099599.4079747,2025-01-17 15:39:57,2025-01-17 15:39:59,2.011
AdjustHeading_Design_Angle,1737099599.4090936,1737099607.3707387,2025-01-17 15:39:59,2025-01-17 15:40:07,7.962
GlobalPickupTask_3,1737099607.402197,1737099669.6026719,2025-01-17 15:40:07,2025-01-17 15:41:09,62.2
SetWidthSim,1737100672.146734,1737100674.1548615,2025-01-17 15:57:52,2025-01-17 15:57:54,2.008
SetHeightSim,1737100672.1468186,1737100674.1620464,2025-01-17 15:57:52,2025-01-17 15:57:54,2.015
SetWidthSim,1737100674.1704264,1737100676.186125,2025-01-17 15:57:54,2025-01-17 15:57:56,2.016
SetHeightSim,1737100674.1707113,1737100676.187121,2025-01-17 15:57:54,2025-01-17 15:57:56,2.016
DistanceCheckObserve,1737100676.6986313,1737100677.2137475,2025-01-17 15:57:56,2025-01-17 15:57:57,0.515
GlobalPickupTask_1,1737100677.2149606,1737100683.500517,2025-01-17 15:57:57,2025-01-17 15:58:03,6.286
SetWidthSim,1737100683.5025988,1737100685.508793,2025-01-17 15:58:03,2025-01-17 15:58:05,2.006
SetHeightSim,1737100685.5100749,1737100687.522226,2025-01-17 15:58:05,2025-01-17 15:58:07,2.012
GlobalMoveTask_OpenLoop,1737100687.526526,1737100690.9831376,2025-01-17 15:58:07,2025-01-17 15:58:10,3.457
SetHeight_Delay_Sim,1737100687.5266654,1737100692.0842764,2025-01-17 15:58:07,2025-01-17 15:58:12,4.558
SetHeightSim,1737100692.6111147,1737100694.6202214,2025-01-17 15:58:12,2025-01-17 15:58:14,2.009
GlobalPickupTask_1,1737100692.6109076,1737100698.2249265,2025-01-17 15:58:12,2025-01-17 15:58:18,5.614
SetHeightSim,1737100698.2323174,1737100700.236628,2025-01-17 15:58:18,2025-01-17 15:58:20,2.004
SetWidthSim,1737100700.2388341,1737100702.251484,2025-01-17 15:58:20,2025-01-17 15:58:22,2.013
GlobalMoveTask_OpenLoop,1737100702.2601616,1737100703.698664,2025-01-17 15:58:22,2025-01-17 15:58:23,1.439
SetHeightSim,1737100703.702886,1737100705.7149968,2025-01-17 15:58:23,2025-01-17 15:58:25,2.012
GlobalMoveTask_OpenLoop,1737100705.721713,1737100707.805967,2025-01-17 15:58:25,2025-01-17 15:58:27,2.084
SetWidthSim,1737100707.8248792,1737100709.8364472,2025-01-17 15:58:27,2025-01-17 15:58:29,2.012
SetHeightSim,1737100709.838717,1737100711.849976,2025-01-17 15:58:29,2025-01-17 15:58:31,2.011
GlobalPickupTask_2,1737100711.8571005,1737100723.3540933,2025-01-17 15:58:31,2025-01-17 15:58:43,11.497
AdjustHeading,1737100723.3567371,1737100730.526638,2025-01-17 15:58:43,2025-01-17 15:58:50,7.17
HighSpeedState,1737100730.551532,1737100864.1995847,2025-01-17 15:58:50,2025-01-17 16:01:04,133.648
GlobalPickupTask_4,1737100864.201903,1737100864.3258362,2025-01-17 16:01:04,2025-01-17 16:01:04,0.124
AdjustHeading,1737100864.3272986,1737100872.589125,2025-01-17 16:01:04,2025-01-17 16:01:12,8.262
SetHeightSim,1737100879.8812726,1737100881.896892,2025-01-17 16:01:19,2025-01-17 16:01:21,2.016
SetWidthSim,1737100881.900925,1737100883.9147344,2025-01-17 16:01:21,2025-01-17 16:01:23,2.014
SetHeightSim,1737100883.9161887,1737100885.9313488,2025-01-17 16:01:23,2025-01-17 16:01:25,2.015
AdjustHeading_Design_Angle,1737100885.9335682,1737100893.601622,2025-01-17 16:01:25,2025-01-17 16:01:33,7.668
SetWidthSim,1737100893.6104052,1737100895.623898,2025-01-17 16:01:33,2025-01-17 16:01:35,2.013
SetHeightSim,1737100893.6105492,1737100895.6318438,2025-01-17 16:01:33,2025-01-17 16:01:35,2.021
GlobalPickupTask_3,1737100893.6107738,1737100956.8051898,2025-01-17 16:01:33,2025-01-17 16:02:36,63.194
SetHeightSim,1737100956.8271651,1737100958.8405704,2025-01-17 16:02:36,2025-01-17 16:02:38,2.013
SetWidthSim,1737100956.8269594,1737100958.842685,2025-01-17 16:02:36,2025-01-17 16:02:38,2.016
SetWidthSim,1737100958.8682444,1737100960.874816,2025-01-17 16:02:38,2025-01-17 16:02:40,2.007
SetHeightSim,1737100958.8680243,1737100960.8852654,2025-01-17 16:02:38,2025-01-17 16:02:40,2.017
DistanceCheckObserve,1737100961.40501,1737100965.4804401,2025-01-17 16:02:41,2025-01-17 16:02:45,4.075
GlobalPickupTask_1,1737100965.4840372,1737100971.418572,2025-01-17 16:02:45,2025-01-17 16:02:51,5.935
SetWidthSim,1737100971.419787,1737100973.429888,2025-01-17 16:02:51,2025-01-17 16:02:53,2.01
SetHeightSim,1737100973.4320009,1737100975.4408593,2025-01-17 16:02:53,2025-01-17 16:02:55,2.009
GlobalMoveTask_OpenLoop,1737100975.44627,1737100978.4885056,2025-01-17 16:02:55,2025-01-17 16:02:58,3.042
SetHeight_Delay_Sim,1737100975.4463727,1737100979.895373,2025-01-17 16:02:55,2025-01-17 16:02:59,4.449
SetHeightSim,1737100980.422176,1737100982.4298444,2025-01-17 16:03:00,2025-01-17 16:03:02,2.008
GlobalPickupTask_1,1737100980.4220705,1737100986.1330318,2025-01-17 16:03:00,2025-01-17 16:03:06,5.711
SetHeightSim,1737100986.1391637,1737100988.1522799,2025-01-17 16:03:06,2025-01-17 16:03:08,2.013
SetWidthSim,1737100988.1544545,1737100990.1725023,2025-01-17 16:03:08,2025-01-17 16:03:10,2.018
GlobalMoveTask_OpenLoop,1737100990.182003,1737100991.296001,2025-01-17 16:03:10,2025-01-17 16:03:11,1.114
SetHeightSim,1737100991.2989626,1737100993.3086932,2025-01-17 16:03:11,2025-01-17 16:03:13,2.01
GlobalMoveTask_OpenLoop,1737100993.3111212,1737100995.1020749,2025-01-17 16:03:13,2025-01-17 16:03:15,1.791
SetWidthSim,1737100995.118606,1737100997.1241615,2025-01-17 16:03:15,2025-01-17 16:03:17,2.006
SetHeightSim,1737100997.126605,1737100999.1494455,2025-01-17 16:03:17,2025-01-17 16:03:19,2.023
GlobalPickupTask_2,1737100999.1555796,1737101010.5608568,2025-01-17 16:03:19,2025-01-17 16:03:30,11.405
AdjustHeading,1737101010.5620127,1737101017.7384496,2025-01-17 16:03:30,2025-01-17 16:03:37,7.176
HighSpeedState,1737101017.7408848,1737101150.9201941,2025-01-17 16:03:37,2025-01-17 16:05:50,133.179
AdjustHeading_Design_Angle,1737101150.9213517,1737101158.5834272,2025-01-17 16:05:50,2025-01-17 16:05:58,7.662
SetHeightSim,1737101158.586009,1737101160.600854,2025-01-17 16:05:58,2025-01-17 16:06:00,2.015
SetWidthSim,1737101160.6031,1737101162.6144257,2025-01-17 16:06:00,2025-01-17 16:06:02,2.011
SetHeightSim,1737101162.622017,1737101164.6434271,2025-01-17 16:06:02,2025-01-17 16:06:04,2.021
AdjustHeading_Design_Angle,1737101164.645291,1737101173.307042,2025-01-17 16:06:04,2025-01-17 16:06:13,8.662
SetWidthSim,1737101292.9652886,1737101294.9766998,2025-01-17 16:08:12,2025-01-17 16:08:14,2.011
SetHeightSim,1737101292.9655724,1737101294.9857726,2025-01-17 16:08:12,2025-01-17 16:08:14,2.02
SetHeightSim,1737101294.9908116,1737101297.0001814,2025-01-17 16:08:14,2025-01-17 16:08:17,2.009
SetWidthSim,1737101294.9907038,1737101297.0060246,2025-01-17 16:08:14,2025-01-17 16:08:17,2.015
DistanceCheckObserve,1737101297.5252182,1737101298.0429335,2025-01-17 16:08:17,2025-01-17 16:08:18,0.518
SetHeightSim,1737108015.7862914,1737108017.7957194,2025-01-17 18:00:15,2025-01-17 18:00:17,2.009
SetWidthSim,1737108015.7856262,1737108017.8020954,2025-01-17 18:00:15,2025-01-17 18:00:17,2.016
SetHeightSim,1737108017.8087468,1737108019.815011,2025-01-17 18:00:17,2025-01-17 18:00:19,2.006
SetWidthSim,1737108017.8088372,1737108019.8279002,2025-01-17 18:00:17,2025-01-17 18:00:19,2.019
DistanceCheckObserve,1737108020.3576682,1737108020.866567,2025-01-17 18:00:20,2025-01-17 18:00:20,0.509
GlobalPickupTask_1,1737108020.8732367,1737108027.0767593,2025-01-17 18:00:20,2025-01-17 18:00:27,6.204
SetWidthSim,1737108027.0796845,1737108029.0986786,2025-01-17 18:00:27,2025-01-17 18:00:29,2.019
SetHeightSim,1737108029.1007683,1737108031.1138375,2025-01-17 18:00:29,2025-01-17 18:00:31,2.013
GlobalMoveTask_OpenLoop,1737108031.1192992,1737108034.5517995,2025-01-17 18:00:31,2025-01-17 18:00:34,3.433
SetHeight_Delay_Sim,1737108031.1194382,1737108035.6536288,2025-01-17 18:00:31,2025-01-17 18:00:35,4.534
SetHeightSim,1737108036.1904628,1737108038.1976192,2025-01-17 18:00:36,2025-01-17 18:00:38,2.007
GlobalPickupTask_1,1737108036.1907845,1737108041.99144,2025-01-17 18:00:36,2025-01-17 18:00:41,5.801
SetHeightSim,1737108041.9966764,1737108044.0203109,2025-01-17 18:00:41,2025-01-17 18:00:44,2.024
SetWidthSim,1737108044.021809,1737108046.0299134,2025-01-17 18:00:44,2025-01-17 18:00:46,2.008
GlobalMoveTask_OpenLoop,1737108046.0331166,1737108047.4699883,2025-01-17 18:00:46,2025-01-17 18:00:47,1.437
SetHeightSim,1737108047.480361,1737108049.4906704,2025-01-17 18:00:47,2025-01-17 18:00:49,2.01
GlobalMoveTask_OpenLoop,1737108049.4982238,1737108051.6741664,2025-01-17 18:00:49,2025-01-17 18:00:51,2.176
SetWidthSim,1737108051.6990564,1737108053.7135725,2025-01-17 18:00:51,2025-01-17 18:00:53,2.015
SetHeightSim,1737108053.7176614,1737108055.7318509,2025-01-17 18:00:53,2025-01-17 18:00:55,2.014
GlobalPickupTask_2,1737108055.7369604,1737108067.425663,2025-01-17 18:00:55,2025-01-17 18:01:07,11.689
AdjustHeading,1737108067.4278963,1737108074.6081402,2025-01-17 18:01:07,2025-01-17 18:01:14,7.18
HighSpeedState,1737108074.624141,1737108208.0805078,2025-01-17 18:01:14,2025-01-17 18:03:28,133.456
GlobalPickupTask_4,1737108208.0836396,1737108215.0021832,2025-01-17 18:03:28,2025-01-17 18:03:35,6.919
AdjustHeading,1737108215.004474,1737108223.0637295,2025-01-17 18:03:35,2025-01-17 18:03:43,8.059
SetHeightSim,1737108231.060592,1737108233.0761778,2025-01-17 18:03:51,2025-01-17 18:03:53,2.016
SetWidthSim,1737108233.0875318,1737108235.0993743,2025-01-17 18:03:53,2025-01-17 18:03:55,2.012
SetHeightSim,1737108235.106073,1737108237.1118336,2025-01-17 18:03:55,2025-01-17 18:03:57,2.006
AdjustHeading_Design_Angle,1737108237.1163933,1737108245.079338,2025-01-17 18:03:57,2025-01-17 18:04:05,7.963
SetHeightSim,1737108245.0833895,1737108247.09851,2025-01-17 18:04:05,2025-01-17 18:04:07,2.015
SetWidthSim,1737108245.0833235,1737108247.1031835,2025-01-17 18:04:05,2025-01-17 18:04:07,2.02
GlobalPickupTask_3,1737108245.0837092,1737108323.9958103,2025-01-17 18:04:05,2025-01-17 18:05:23,78.912
SetWidthSim,1737108324.0191057,1737108326.030851,2025-01-17 18:05:24,2025-01-17 18:05:26,2.012
SetHeightSim,1737108324.0193715,1737108326.0378644,2025-01-17 18:05:24,2025-01-17 18:05:26,2.018
SetWidthSim,1737108326.0449305,1737108328.059299,2025-01-17 18:05:26,2025-01-17 18:05:28,2.014
SetHeightSim,1737108326.0450468,1737108328.063327,2025-01-17 18:05:26,2025-01-17 18:05:28,2.018
DistanceCheckObserve,1737108328.6043062,1737108332.6671135,2025-01-17 18:05:28,2025-01-17 18:05:32,4.063
GlobalPickupTask_1,1737108332.6705234,1737108339.1352305,2025-01-17 18:05:32,2025-01-17 18:05:39,6.465
SetWidthSim,1737108339.136803,1737108341.1532705,2025-01-17 18:05:39,2025-01-17 18:05:41,2.016
SetHeightSim,1737108341.1544826,1737108343.1662152,2025-01-17 18:05:41,2025-01-17 18:05:43,2.012
GlobalMoveTask_OpenLoop,1737108343.1706243,1737108346.1803238,2025-01-17 18:05:43,2025-01-17 18:05:46,3.01
SetHeight_Delay_Sim,1737108343.170715,1737108347.5941353,2025-01-17 18:05:43,2025-01-17 18:05:47,4.423
SetHeightSim,1737108348.11717,1737108350.1321611,2025-01-17 18:05:48,2025-01-17 18:05:50,2.015
GlobalPickupTask_1,1737108348.1168966,1737108354.3428187,2025-01-17 18:05:48,2025-01-17 18:05:54,6.226
SetHeightSim,1737108354.3481972,1737108356.3580256,2025-01-17 18:05:54,2025-01-17 18:05:56,2.01
SetWidthSim,1737108356.3593042,1737108358.3691688,2025-01-17 18:05:56,2025-01-17 18:05:58,2.01
GlobalMoveTask_OpenLoop,1737108358.3722622,1737108359.4948366,2025-01-17 18:05:58,2025-01-17 18:05:59,1.123
SetHeightSim,1737108359.4992766,1737108361.5112627,2025-01-17 18:05:59,2025-01-17 18:06:01,2.012
GlobalMoveTask_OpenLoop,1737108361.5153258,1737108363.3128521,2025-01-17 18:06:01,2025-01-17 18:06:03,1.798
